Position:,0.68,Truth:,9.74E-01,Calculated:,9.67E-01,Error:,6.66E-03,,0.68,9.74E-01,9.67E-01,6.66E-03
Position:,0.69,Truth:,9.94E-01,Calculated:,9.87E-01,Error:,6.82E-03,,0.69,9.94E-01,9.87E-01,6.82E-03
Position:,0.7,Truth:,1.01E+00,Calculated:,1.01E+00,Error:,6.99E-03,,0.7,1.01E+00,1.01E+00,6.99E-03
Position:,0.71,Truth:,1.03E+00,Calculated:,1.03E+00,Error:,7.16E-03,,0.71,1.03E+00,1.03E+00,7.16E-03
Position:,0.72,Truth:,1.05E+00,Calculated:,1.05E+00,Error:,7.33E-03,,0.72,1.05E+00,1.05E+00,7.33E-03
Position:,0.73,Truth:,1.08E+00,Calculated:,1.07E+00,Error:,7.51E-03,,0.73,1.08E+00,1.07E+00,7.51E-03
Position:,0.74,Truth:,1.10E+00,Calculated:,1.09E+00,Error:,7.69E-03,,0.74,1.10E+00,1.09E+00,7.69E-03
Position:,0.75,Truth:,1.12E+00,Calculated:,1.11E+00,Error:,7.87E-03,,0.75,1.12E+00,1.11E+00,7.87E-03
Position:,0.76,Truth:,1.14E+00,Calculated:,1.13E+00,Error:,8.06E-03,,0.76,1.14E+00,1.13E+00,8.06E-03
Position:,0.77,Truth:,1.16E+00,Calculated:,1.15E+00,Error:,8.24E-03,,0.77,1.16E+00,1.15E+00,8.24E-03
Position:,0.78,Truth:,1.18E+00,Calculated:,1.17E+00,Error:,8.44E-03,,0.78,1.18E+00,1.17E+00,8.44E-03
Position:,0.79,Truth:,1.20E+00,Calculated:,1.19E+00,Error:,8.63E-03,,0.79,1.20E+00,1.19E+00,8.63E-03
Position:,0.8,Truth:,1.23E+00,Calculated:,1.22E+00,Error:,8.83E-03,,0.8,1.23E+00,1.22E+00,8.83E-03
Position:,0.81,Truth:,1.25E+00,Calculated:,1.24E+00,Error:,9.03E-03,,0.81,1.25E+00,1.24E+00,9.03E-03
Position:,0.82,Truth:,1.27E+00,Calculated:,1.26E+00,Error:,9.23E-03,,0.82,1.27E+00,1.26E+00,9.23E-03
Position:,0.83,Truth:,1.29E+00,Calculated:,1.28E+00,Error:,9.43E-03,,0.83,1.29E+00,1.28E+00,9.43E-03
Position:,0.84,Truth:,1.32E+00,Calculated:,1.31E+00,Error:,9.64E-03,,0.84,1.32E+00,1.31E+00,9.64E-03
Position:,0.85,Truth:,1.34E+00,Calculated:,1.33E+00,Error:,9.86E-03,,0.85,1.34E+00,1.33E+00,9.86E-03
Position:,0.86,Truth:,1.36E+00,Calculated:,1.35E+00,Error:,1.01E-02,,0.86,1.36E+00,1.35E+00,1.01E-02
Position:,0.87,Truth:,1.39E+00,Calculated:,1.38E+00,Error:,1.03E-02,,0.87,1.39E+00,1.38E+00,1.03E-02
Position:,0.88,Truth:,1.41E+00,Calculated:,1.40E+00,Error:,1.05E-02,,0.88,1.41E+00,1.40E+00,1.05E-02
Position:,0.89,Truth:,1.44E+00,Calculated:,1.42E+00,Error:,1.07E-02,,0.89,1.44E+00,1.42E+00,1.07E-02
Position:,0.9,Truth:,1.46E+00,Calculated:,1.45E+00,Error:,1.10E-02,,0.9,1.46E+00,1.45E+00,1.10E-02
Position:,0.91,Truth:,1.48E+00,Calculated:,1.47E+00,Error:,1.12E-02,,0.91,1.48E+00,1.47E+00,1.12E-02
Position:,0.92,Truth:,1.51E+00,Calculated:,1.50E+00,Error:,1.14E-02,,0.92,1.51E+00,1.50E+00,1.14E-02
Position:,0.93,Truth:,1.53E+00,Calculated:,1.52E+00,Error:,1.17E-02,,0.93,1.53E+00,1.52E+00,1.17E-02
Position:,0.94,Truth:,1.56E+00,Calculated:,1.55E+00,Error:,1.19E-02,,0.94,1.56E+00,1.55E+00,1.19E-02
Position:,0.95,Truth:,1.59E+00,Calculated:,1.57E+00,Error:,1.22E-02,,0.95,1.59E+00,1.57E+00,1.22E-02
