Position:,	0.000000,	Truth:,	0.000000000e+00,	Calculated:,	0.000000000e+00,	Error:,	0.000000000e+00,	
Position:,	0.010000,	Truth:,	1.005016708e-02,	Calculated:,	1.005016708e-02,	Error:,	8.346170977e-13,	
Position:,	0.020000,	Truth:,	2.020134003e-02,	Calculated:,	2.020134003e-02,	Error:,	1.686192852e-12,	
Position:,	0.030000,	Truth:,	3.045453395e-02,	Calculated:,	3.045453395e-02,	Error:,	2.554845224e-12,	
Position:,	0.040000,	Truth:,	4.081077419e-02,	Calculated:,	4.081077419e-02,	Error:,	3.440567276e-12,	
Position:,	0.050000,	Truth:,	5.127109638e-02,	Calculated:,	5.127109637e-02,	Error:,	4.344025140e-12,	
Position:,	0.060000,	Truth:,	6.183654655e-02,	Calculated:,	6.183654654e-02,	Error:,	5.265142489e-12,	
Position:,	0.070000,	Truth:,	7.250818125e-02,	Calculated:,	7.250818125e-02,	Error:,	6.204453618e-12,	
Position:,	0.080000,	Truth:,	8.328706767e-02,	Calculated:,	8.328706767e-02,	Error:,	7.162076487e-12,	
Position:,	0.090000,	Truth:,	9.417428371e-02,	Calculated:,	9.417428370e-02,	Error:,	8.138281715e-12,	
Position:,	0.100000,	Truth:,	1.051709181e-01,	Calculated:,	1.051709181e-01,	Error:,	9.133444001e-12,	
Position:,	0.110000,	Truth:,	1.162780705e-01,	Calculated:,	1.162780704e-01,	Error:,	1.014766049e-11,	
Position:,	0.120000,	Truth:,	1.274968516e-01,	Calculated:,	1.274968516e-01,	Error:,	1.118150017e-11,	
Position:,	0.130000,	Truth:,	1.388283833e-01,	Calculated:,	1.388283833e-01,	Error:,	1.223490753e-11,	
Position:,	0.140000,	Truth:,	1.502737989e-01,	Calculated:,	1.502737988e-01,	Error:,	1.330860422e-11,	
Position:,	0.150000,	Truth:,	1.618342427e-01,	Calculated:,	1.618342427e-01,	Error:,	1.440239594e-11,	
Position:,	0.160000,	Truth:,	1.735108710e-01,	Calculated:,	1.735108710e-01,	Error:,	1.551705986e-11,	
Position:,	0.170000,	Truth:,	1.853048513e-01,	Calculated:,	1.853048513e-01,	Error:,	1.665245719e-11,	
Position:,	0.180000,	Truth:,	1.972173631e-01,	Calculated:,	1.972173631e-01,	Error:,	1.780928183e-11,	
Position:,	0.190000,	Truth:,	2.092495977e-01,	Calculated:,	2.092495976e-01,	Error:,	1.898764479e-11,	
Position:,	0.200000,	Truth:,	2.214027582e-01,	Calculated:,	2.214027581e-01,	Error:,	2.018785139e-11,	
Position:,	0.210000,	Truth:,	2.336780600e-01,	Calculated:,	2.336780599e-01,	Error:,	2.141020694e-11,	
Position:,	0.220000,	Truth:,	2.460767306e-01,	Calculated:,	2.460767306e-01,	Error:,	2.265518328e-11,	
Position:,	0.230000,	Truth:,	2.586000099e-01,	Calculated:,	2.586000099e-01,	Error:,	2.392303022e-11,	
Position:,	0.240000,	Truth:,	2.712491503e-01,	Calculated:,	2.712491503e-01,	Error:,	2.521410858e-11,	
Position:,	0.250000,	Truth:,	2.840254167e-01,	Calculated:,	2.840254167e-01,	Error:,	2.652855713e-11,	
Position:,	0.260000,	Truth:,	2.969300867e-01,	Calculated:,	2.969300866e-01,	Error:,	2.786704201e-11,	
Position:,	0.270000,	Truth:,	3.099644507e-01,	Calculated:,	3.099644507e-01,	Error:,	2.922961873e-11,	
Position:,	0.280000,	Truth:,	3.231298123e-01,	Calculated:,	3.231298123e-01,	Error:,	3.061689791e-11,	
Position:,	0.290000,	Truth:,	3.364274880e-01,	Calculated:,	3.364274880e-01,	Error:,	3.202910159e-11,	
Position:,	0.300000,	Truth:,	3.498588076e-01,	Calculated:,	3.498588075e-01,	Error:,	3.346672939e-11,	
