Position:,0.0085,Truth:,8.54E-03,Calculated:,8.54E-03,Error:,3.70E-13,,,0.0085,3.70E-13,8.54E-03,4.33755E-11
Position:,0.0086,Truth:,8.64E-03,Calculated:,8.64E-03,Error:,3.93E-13,,,0.0086,3.93E-13,8.64E-03,4.54458E-11
Position:,0.0087,Truth:,8.74E-03,Calculated:,8.74E-03,Error:,4.16E-13,,,0.0087,4.16E-13,8.74E-03,4.76126E-11
Position:,0.0088,Truth:,8.84E-03,Calculated:,8.84E-03,Error:,4.40E-13,,,0.0088,4.40E-13,8.84E-03,4.98342E-11
Position:,0.0089,Truth:,8.94E-03,Calculated:,8.94E-03,Error:,4.66E-13,,,0.0089,4.66E-13,8.94E-03,5.21326E-11
Position:,0.009,Truth:,9.04E-03,Calculated:,9.04E-03,Error:,4.93E-13,,,0.009,4.93E-13,9.04E-03,5.45191E-11
Position:,0.0091,Truth:,9.14E-03,Calculated:,9.14E-03,Error:,5.21E-13,,,0.0091,5.21E-13,9.14E-03,5.69683E-11
Position:,0.0092,Truth:,9.24E-03,Calculated:,9.24E-03,Error:,5.50E-13,,,0.0092,5.50E-13,9.24E-03,5.95183E-11
Position:,0.0093,Truth:,9.34E-03,Calculated:,9.34E-03,Error:,5.81E-13,,,0.0093,5.81E-13,9.34E-03,6.21458E-11
Position:,0.0094,Truth:,9.44E-03,Calculated:,9.44E-03,Error:,6.13E-13,,,0.0094,6.13E-13,9.44E-03,6.48664E-11
Position:,0.0095,Truth:,9.55E-03,Calculated:,9.55E-03,Error:,6.46E-13,,,0.0095,6.46E-13,9.55E-03,6.76605E-11
Position:,0.0096,Truth:,9.65E-03,Calculated:,9.65E-03,Error:,6.80E-13,,,0.0096,6.80E-13,9.65E-03,7.05451E-11
Position:,0.0097,Truth:,9.75E-03,Calculated:,9.75E-03,Error:,7.17E-13,,,0.0097,7.17E-13,9.75E-03,7.35261E-11
Position:,0.0098,Truth:,9.85E-03,Calculated:,9.85E-03,Error:,7.55E-13,,,0.0098,7.55E-13,9.85E-03,7.6622E-11
Position:,0.0099,Truth:,9.95E-03,Calculated:,9.95E-03,Error:,7.94E-13,,,0.0099,7.94E-13,9.95E-03,7.97952E-11
Position:,0.01,Truth:,1.01E-02,Calculated:,1.01E-02,Error:,8.35E-13,,,0.01,8.35E-13,1.01E-02,8.30451E-11
Position:,0.0101,Truth:,1.02E-02,Calculated:,1.02E-02,Error:,8.77E-13,,,0.0101,8.77E-13,1.02E-02,8.6425E-11
Position:,0.0102,Truth:,1.03E-02,Calculated:,1.03E-02,Error:,9.22E-13,,,0.0102,9.22E-13,1.03E-02,8.98915E-11
Position:,0.0103,Truth:,1.04E-02,Calculated:,1.04E-02,Error:,9.68E-13,,,0.0103,9.68E-13,1.04E-02,9.3478E-11
Position:,0.0104,Truth:,1.05E-02,Calculated:,1.05E-02,Error:,1.02E-12,,,0.0104,1.02E-12,1.05E-02,9.71434E-11
Position:,0.0105,Truth:,1.06E-02,Calculated:,1.06E-02,Error:,1.07E-12,,,0.0105,1.07E-12,1.06E-02,1.00945E-10
Position:,0.0106,Truth:,1.07E-02,Calculated:,1.07E-02,Error:,1.12E-12,,,0.0106,1.12E-12,1.07E-02,1.04843E-10
Position:,0.0107,Truth:,1.08E-02,Calculated:,1.08E-02,Error:,1.17E-12,,,0.0107,1.17E-12,1.08E-02,1.08853E-10
Position:,0.0108,Truth:,1.09E-02,Calculated:,1.09E-02,Error:,1.23E-12,,,0.0108,1.23E-12,1.09E-02,1.12962E-10
Position:,0.0109,Truth:,1.10E-02,Calculated:,1.10E-02,Error:,1.28E-12,,,0.0109,1.28E-12,1.10E-02,1.17206E-10
Position:,0.011,Truth:,1.11E-02,Calculated:,1.11E-02,Error:,1.34E-12,,,0.011,1.34E-12,1.11E-02,1.21552E-10
Position:,0.0111,Truth:,1.12E-02,Calculated:,1.12E-02,Error:,1.41E-12,,,0.0111,1.41E-12,1.12E-02,1.26039E-10
Position:,0.0112,Truth:,1.13E-02,Calculated:,1.13E-02,Error:,1.47E-12,,,0.0112,1.47E-12,1.13E-02,1.30637E-10
Position:,0.0113,Truth:,1.14E-02,Calculated:,1.14E-02,Error:,1.54E-12,,,0.0113,1.54E-12,1.14E-02,1.35364E-10
Position:,0.0114,Truth:,1.15E-02,Calculated:,1.15E-02,Error:,1.61E-12,,,0.0114,1.61E-12,1.15E-02,1.40214E-10
Position:,0.0115,Truth:,1.16E-02,Calculated:,1.16E-02,Error:,1.68E-12,,,0.0115,1.68E-12,1.16E-02,1.45189E-10
Position:,0.0116,Truth:,1.17E-02,Calculated:,1.17E-02,Error:,1.75E-12,,,0.0116,1.75E-12,1.17E-02,1.50299E-10
Position:,0.0117,Truth:,1.18E-02,Calculated:,1.18E-02,Error:,1.83E-12,,,0.0117,1.83E-12,1.18E-02,1.55551E-10
Position:,0.0118,Truth:,1.19E-02,Calculated:,1.19E-02,Error:,1.91E-12,,,0.0118,1.91E-12,1.19E-02,1.60938E-10
Position:,0.0119,Truth:,1.20E-02,Calculated:,1.20E-02,Error:,1.99E-12,,,0.0119,1.99E-12,1.20E-02,1.66447E-10
Position:,0.012,Truth:,1.21E-02,Calculated:,1.21E-02,Error:,2.08E-12,,,0.012,2.08E-12,1.21E-02,1.72114E-10
Position:,0.0121,Truth:,1.22E-02,Calculated:,1.22E-02,Error:,2.17E-12,,,0.0121,2.17E-12,1.22E-02,1.77907E-10
Position:,0.0122,Truth:,1.23E-02,Calculated:,1.23E-02,Error:,2.26E-12,,,0.0122,2.26E-12,1.23E-02,1.83863E-10
Position:,0.0123,Truth:,1.24E-02,Calculated:,1.24E-02,Error:,2.35E-12,,,0.0123,2.35E-12,1.24E-02,1.89954E-10
Position:,0.0124,Truth:,1.25E-02,Calculated:,1.25E-02,Error:,2.45E-12,,,0.0124,2.45E-12,1.25E-02,1.96199E-10
Position:,0.0125,Truth:,1.26E-02,Calculated:,1.26E-02,Error:,2.55E-12,,,0.0125,2.55E-12,1.26E-02,2.02607E-10
Position:,0.0126,Truth:,1.27E-02,Calculated:,1.27E-02,Error:,2.65E-12,,,0.0126,2.65E-12,1.27E-02,2.09163E-10
Position:,0.0127,Truth:,1.28E-02,Calculated:,1.28E-02,Error:,2.76E-12,,,0.0127,2.76E-12,1.28E-02,2.15878E-10
Position:,0.0128,Truth:,1.29E-02,Calculated:,1.29E-02,Error:,2.87E-12,,,0.0128,2.87E-12,1.29E-02,2.22739E-10
