-5.560000,	 7.23185307179572e-01,	 2.66177605499303e+00,	 2.66177605499303e+00,	 -1.53005800380273e+01,	
-5.550000,	 7.33185307179571e-01,	 2.66923985727625e+00,	 2.66923985727625e+00,	 -1.53017961252861e+01,	
-5.540000,	 7.43185307179571e-01,	 2.67663673613145e+00,	 2.67663673613145e+00,	 -1.53029979583865e+01,	
-5.530000,	 7.53185307179571e-01,	 2.68396595187689e+00,	 2.68396595187689e+00,	 -1.53041855263237e+01,	
-5.520000,	 7.63185307179571e-01,	 2.69122677159712e+00,	 2.69122677159712e+00,	 -1.53053588185269e+01,	
-5.510000,	 7.73185307179572e-01,	 2.69841846921620e+00,	 2.69841846921620e+00,	 -1.54826090839014e+01,	
-5.500000,	 7.83185307179571e-01,	 2.70554032557038e+00,	 2.70554032557038e+00,	 -1.53076625355379e+01,	
-5.490000,	 7.93185307179571e-01,	 2.71259162847995e+00,	 2.71259162847995e+00,	 -1.53087929412566e+01,	
-5.480000,	 8.03185307179571e-01,	 2.71957167282050e+00,	 2.71957167282050e+00,	 -1.53099090330384e+01,	
-5.470000,	 8.13185307179572e-01,	 2.72647976059340e+00,	 2.72647976059340e+00,	 -1.54871020613469e+01,	
-5.460000,	 8.23185307179571e-01,	 2.73331520099565e+00,	 2.73331520099565e+00,	 -1.53120982407829e+01,	
-5.450000,	 8.33185307179571e-01,	 2.74007731048889e+00,	 2.74007731048888e+00,	 -1.53131713406298e+01,	
-5.440000,	 8.43185307179572e-01,	 2.74676541286780e+00,	 2.74676541286780e+00,	 -1.54903213533413e+01,	
-5.430000,	 8.53185307179571e-01,	 2.75337883932774e+00,	 2.75337883932774e+00,	 -1.53152744945306e+01,	
-5.420000,	 8.63185307179571e-01,	 2.75991692853155e+00,	 2.75991692853155e+00,	 -1.53163045344610e+01,	
-5.410000,	 8.73185307179571e-01,	 2.76637902667578e+00,	 2.76637902667577e+00,	 -1.54934114665344e+01,	
-5.400000,	 8.83185307179572e-01,	 2.77276448755598e+00,	 2.77276448755598e+00,	 -1.54944127663368e+01,	
-5.390000,	 8.93185307179571e-01,	 2.77907267263139e+00,	 2.77907267263139e+00,	 -1.54953996869070e+01,	
-5.380000,	 9.03185307179571e-01,	 2.78530295108877e+00,	 2.78530295108877e+00,	 -1.54963722225044e+01,	
-5.370000,	 9.13185307179571e-01,	 2.79145469990546e+00,	 2.79145469990546e+00,	 -1.53212391085990e+01,	
-5.360000,	 9.23185307179571e-01,	 2.79752730391170e+00,	 2.79752730391170e+00,	 -1.53221828580856e+01,	
-5.350000,	 9.33185307179572e-01,	 2.80352015585215e+00,	 2.80352015585215e+00,	 -1.54992034659963e+01,	
-5.340000,	 9.43185307179571e-01,	 2.80943265644661e+00,	 2.80943265644661e+00,	 -1.58011484051554e+01,	
-5.330000,	 9.53185307179571e-01,	 2.81526421444996e+00,	 2.81526421444995e+00,	 -1.53249276840742e+01,	
-5.320000,	 9.63185307179571e-01,	 2.82101424671124e+00,	 2.82101424671124e+00,	 -1.53258138035821e+01,	
-5.310000,	 9.73185307179572e-01,	 2.82668217823203e+00,	 2.82668217823203e+00,	 -1.53266855049005e+01,	
-5.300000,	 9.83185307179571e-01,	 2.83226744222389e+00,	 2.83226744222389e+00,	 -1.55036340432331e+01,	
-5.290000,	 9.93185307179571e-01,	 2.83776948016509e+00,	 2.83776948016509e+00,	 -1.53283856377601e+01,	
-5.280000,	 1.00318530717957e+00,	 2.84318774185641e+00,	 2.84318774185641e+00,	 -1.55053053212434e+01,	
-5.270000,	 1.01318530717957e+00,	 2.84852168547620e+00,	 2.84852168547620e+00,	 -1.58071493089035e+01,	
-5.260000,	 1.02318530717957e+00,	 2.85377077763454e+00,	 2.85377077763454e+00,	 -1.55069188697049e+01,	
-5.250000,	 1.03318530717957e+00,	 2.85893449342659e+00,	 2.85893449342658e+00,	 -1.53316127286552e+01,	
-5.240000,	 1.04318530717957e+00,	 2.86401231648507e+00,	 2.86401231648507e+00,	 -1.55084746644920e+01,	
-5.230000,	 1.05318530717957e+00,	 2.86900373903191e+00,	 2.86900373903191e+00,	 -1.55092308974401e+01,	
-5.220000,	 1.06318530717957e+00,	 2.87390826192902e+00,	 2.87390826192902e+00,	 -1.55099726840975e+01,	
-5.210000,	 1.07318530717957e+00,	 2.87872539472818e+00,	 2.87872539472818e+00,	 -1.58117300178147e+01,	
-5.200000,	 1.08318530717957e+00,	 2.88345465572015e+00,	 2.88345465572015e+00,	 -1.58124429050884e+01,	
-5.190000,	 1.09318530717957e+00,	 2.88809557198275e+00,	 2.88809557198275e+00,	 -1.58131413395397e+01,	
-5.180000,	 1.10318530717957e+00,	 2.89264767942823e+00,	 2.89264767942823e+00,	 -1.55127953235881e+01,	
-5.170000,	 1.11318530717957e+00,	 2.89711052284964e+00,	 2.89711052284964e+00,	 -1.55134648467660e+01,	
-5.160000,	 1.12318530717957e+00,	 2.90148365596635e+00,	 2.90148365596635e+00,	 -1.55141199117292e+01,	
-5.150000,	 1.13318530717957e+00,	 2.90576664146870e+00,	 2.90576664146870e+00,	 -1.58157905125718e+01,	
-5.140000,	 1.14318530717957e+00,	 2.90995905106170e+00,	 2.90995905106170e+00,	 -1.58164166565008e+01,	
-5.130000,	 1.15318530717957e+00,	 2.91406046550790e+00,	 2.91406046550790e+00,	 -1.00000000000000e+02,	
-5.120000,	 1.16318530717957e+00,	 2.91807047466926e+00,	 2.91807047466926e+00,	 -1.00000000000000e+02,	
-5.110000,	 1.17318530717957e+00,	 2.92198867754821e+00,	 2.92198867754821e+00,	 -1.00000000000000e+02,	
-5.100000,	 1.18318530717957e+00,	 2.92581468232773e+00,	 2.92581468232773e+00,	 -1.53416553391004e+01,	
-5.090000,	 1.19318530717957e+00,	 2.92954810641052e+00,	 2.92954810641052e+00,	 -1.53422091581398e+01,	
-5.080000,	 1.20318530717957e+00,	 2.93318857645729e+00,	 2.93318857645729e+00,	 -1.52178097724666e+01,	
-5.070000,	 1.21318530717957e+00,	 2.93673572842407e+00,	 2.93673572842407e+00,	 -1.53432733910438e+01,	
-5.060000,	 1.22318530717957e+00,	 2.94018920759862e+00,	 2.94018920759862e+00,	 -1.53437838032535e+01,	
-5.050000,	 1.23318530717957e+00,	 2.94354866863590e+00,	 2.94354866863590e+00,	 -1.53442797449762e+01,	
-5.040000,	 1.24318530717957e+00,	 2.94681377559260e+00,	 2.94681377559260e+00,	 -1.55208524746011e+01,	
-5.030000,	 1.25318530717957e+00,	 2.94998420196076e+00,	 2.94998420196076e+00,	 -1.55213194734079e+01,	
-5.020000,	 1.26318530717957e+00,	 2.95305963070036e+00,	 2.95305963070036e+00,	 -1.55217719998975e+01,	
-5.010000,	 1.27318530717957e+00,	 2.95603975427111e+00,	 2.95603975427111e+00,	 -1.55222100535661e+01,	
-5.000000,	 1.28318530717957e+00,	 2.95892427466314e+00,	 2.95892427466313e+00,	 -1.55226336339573e+01,	
-4.990000,	 1.29318530717957e+00,	 2.96171290342679e+00,	 2.96171290342679e+00,	 -1.53469514816032e+01,	
-4.980000,	 1.30318530717957e+00,	 2.96440536170153e+00,	 2.96440536170153e+00,	 -1.55234373733002e+01,	
-4.970000,	 1.31318530717957e+00,	 2.96700138024376e+00,	 2.96700138024376e+00,	 -1.55238175315490e+01,	
-4.960000,	 1.32318530717957e+00,	 2.96950069945381e+00,	 2.96950069945381e+00,	 -1.55241832151084e+01,	
-4.950000,	 1.33318530717957e+00,	 2.97190306940182e+00,	 2.97190306940182e+00,	 -1.55245344237148e+01,	
-4.940000,	 1.34318530717957e+00,	 2.97420824985281e+00,	 2.97420824985281e+00,	 -1.55248711571347e+01,	
-4.930000,	 1.35318530717957e+00,	 2.97641601029065e+00,	 2.97641601029065e+00,	 -1.58262234108266e+01,	
-4.920000,	 1.36318530717957e+00,	 2.97852612994114e+00,	 2.97852612994114e+00,	 -1.58265311932826e+01,	
-4.910000,	 1.37318530717957e+00,	 2.98053839779407e+00,	 2.98053839779407e+00,	 -1.55257945043462e+01,	
-4.900000,	 1.38318530717957e+00,	 2.98245261262433e+00,	 2.98245261262433e+00,	 -1.55260733352098e+01,	
-4.890000,	 1.39318530717957e+00,	 2.98426858301204e+00,	 2.98426858301204e+00,	 -1.58273676857572e+01,	
-4.880000,	 1.40318530717957e+00,	 2.98598612736167e+00,	 2.98598612736167e+00,	 -1.58276175645614e+01,	
-4.870000,	 1.41318530717957e+00,	 2.98760507392021e+00,	 2.98760507392021e+00,	 -1.58278529672029e+01,	
-4.860000,	 1.42318530717957e+00,	 2.98912526079437e+00,	 2.98912526079437e+00,	 -1.58280738936119e+01,	
-4.850000,	 1.43318530717957e+00,	 2.99054653596671e+00,	 2.99054653596671e+00,	 -1.58282803437306e+01,	
-4.840000,	 1.44318530717957e+00,	 2.99186875731091e+00,	 2.99186875731091e+00,	 -1.58284723175121e+01,	
-4.830000,	 1.45318530717957e+00,	 2.99309179260593e+00,	 2.99309179260593e+00,	 -1.58286498149184e+01,	
-4.820000,	 1.46318530717957e+00,	 2.99421551954927e+00,	 2.99421551954927e+00,	 -1.00000000000000e+02,	
-4.810000,	 1.47318530717957e+00,	 2.99523982576916e+00,	 2.99523982576916e+00,	 -1.58289613804926e+01,	
-4.800000,	 1.48318530717957e+00,	 2.99616460883584e+00,	 2.99616460883584e+00,	 -1.58290954486199e+01,	
-4.790000,	 1.49318530717957e+00,	 2.99698977627177e+00,	 2.99698977627177e+00,	 -1.58292150402884e+01,	
-4.780000,	 1.50318530717957e+00,	 2.99771524556089e+00,	 2.99771524556089e+00,	 -1.58293201554890e+01,	
-4.770000,	 1.51318530717957e+00,	 2.99834094415689e+00,	 2.99834094415689e+00,	 -1.00000000000000e+02,	
-4.760000,	 1.52318530717957e+00,	 2.99886680949041e+00,	 2.99886680949041e+00,	 -1.58294869564639e+01,	
-4.750000,	 1.53318530717957e+00,	 2.99929278897538e+00,	 2.99929278897538e+00,	 -1.58295486422317e+01,	
-4.740000,	 1.54318530717957e+00,	 2.99961884001419e+00,	 2.99961884001419e+00,	 -1.00000000000000e+02,	
-4.730000,	 1.55318530717957e+00,	 2.99984493000200e+00,	 2.99984493000200e+00,	 -1.00000000000000e+02,	
-4.720000,	 1.56318530717957e+00,	 2.99997103633002e+00,	 2.99997103633002e+00,	 -1.00000000000000e+02,	
-4.710000,	 1.57318530717957e+00,	 2.99999714638772e+00,	 2.99999714638772e+00,	 -1.00000000000000e+02,	
-4.700000,	 1.58318530717957e+00,	 2.99992325756410e+00,	 2.99992325756410e+00,	 -1.00000000000000e+02,	
-4.690000,	 1.59318530717957e+00,	 2.99974937724799e+00,	 2.99974937724799e+00,	 -1.00000000000000e+02,	
-4.680000,	 1.60318530717957e+00,	 2.99947552282728e+00,	 2.99947552282728e+00,	 -1.00000000000000e+02,	
-4.670000,	 1.61318530717957e+00,	 2.99910172168719e+00,	 2.99910172168719e+00,	 -1.58295209750054e+01,	
-4.660000,	 1.62318530717957e+00,	 2.99862801120750e+00,	 2.99862801120750e+00,	 -1.58294523724318e+01,	
-4.650000,	 1.63318530717957e+00,	 2.99805443875888e+00,	 2.99805443875888e+00,	 -1.58293692933786e+01,	
-4.640000,	 1.64318530717957e+00,	 2.99738106169809e+00,	 2.99738106169809e+00,	 -1.58292717378489e+01,	
-4.630000,	 1.65318530717957e+00,	 2.99660794736229e+00,	 2.99660794736229e+00,	 -1.58291597058478e+01,	
-4.620000,	 1.66318530717957e+00,	 2.99573517306225e+00,	 2.99573517306225e+00,	 -1.58290331973827e+01,	
-4.610000,	 1.67318530717957e+00,	 2.99476282607468e+00,	 2.99476282607468e+00,	 -1.58288922124646e+01,	
-4.600000,	 1.68318530717957e+00,	 2.99369100363347e+00,	 2.99369100363347e+00,	 -1.58287367511085e+01,	
-4.590000,	 1.69318530717957e+00,	 2.99251981291996e+00,	 2.99251981291996e+00,	 -1.58285668133344e+01,	
-4.580000,	 1.70318530717957e+00,	 2.99124937105227e+00,	 2.99124937105227e+00,	 -1.00000000000000e+02,	
-4.570000,	 1.71318530717957e+00,	 2.98987980507351e+00,	 2.98987980507351e+00,	 -1.58281835086448e+01,	
-4.560000,	 1.72318530717957e+00,	 2.98841125193913e+00,	 2.98841125193913e+00,	 -1.55269401461409e+01,	
-4.550000,	 1.73318530717957e+00,	 2.98684385850324e+00,	 2.98684385850324e+00,	 -1.55267123030369e+01,	
-4.540000,	 1.74318530717957e+00,	 2.98517778150386e+00,	 2.98517778150386e+00,	 -1.55264699837321e+01,	
-4.530000,	 1.75318530717957e+00,	 2.98341318754731e+00,	 2.98341318754731e+00,	 -1.58272431839667e+01,	
-4.520000,	 1.76318530717957e+00,	 2.98155025309152e+00,	 2.98155025309152e+00,	 -1.55259419168394e+01,	
-4.510000,	 1.77318530717957e+00,	 2.97958916442837e+00,	 2.97958916442837e+00,	 -1.55256561694491e+01,	
-4.500000,	 1.78318530717957e+00,	 2.97753011766510e+00,	 2.97753011766510e+00,	 -1.55253559462572e+01,	
-4.490000,	 1.79318530717957e+00,	 2.97537331870467e+00,	 2.97537331870467e+00,	 -1.55250412474088e+01,	
-4.480000,	 1.80318530717957e+00,	 2.97311898322518e+00,	 2.97311898322518e+00,	 -1.55247120730714e+01,	
-4.470000,	 1.81318530717957e+00,	 2.97076733665829e+00,	 2.97076733665829e+00,	 -1.55243684234369e+01,	
-4.460000,	 1.82318530717957e+00,	 2.96831861416671e+00,	 2.96831861416671e+00,	 -1.55240102987238e+01,	
-4.450000,	 1.83318530717957e+00,	 2.96577306062064e+00,	 2.96577306062064e+00,	 -1.55236376991797e+01,	
-4.440000,	 1.84318530717957e+00,	 2.96313093057332e+00,	 2.96313093057332e+00,	 -1.53471593660282e+01,	
-4.430000,	 1.85318530717957e+00,	 2.96039248823555e+00,	 2.96039248823555e+00,	 -1.55228490767495e+01,	
-4.420000,	 1.86318530717957e+00,	 2.95755800744927e+00,	 2.95755800744928e+00,	 -1.55224330545271e+01,	
-4.410000,	 1.87318530717957e+00,	 2.95462777166022e+00,	 2.95462777166022e+00,	 -1.53459112997510e+01,	
-4.400000,	 1.88318530717957e+00,	 2.95160207388952e+00,	 2.95160207388952e+00,	 -1.53454663309655e+01,	
-4.390000,	 1.89318530717957e+00,	 2.94848121670443e+00,	 2.94848121670443e+00,	 -1.55210981486493e+01,	
-4.380000,	 1.90318530717957e+00,	 2.94526551218807e+00,	 2.94526551218807e+00,	 -1.53445329761631e+01,	
-4.370000,	 1.91318530717957e+00,	 2.94195528190820e+00,	 2.94195528190821e+00,	 -1.53440445912541e+01,	
-4.360000,	 1.92318530717957e+00,	 2.93855085688511e+00,	 2.93855085688511e+00,	 -1.53435417355026e+01,	
-4.350000,	 1.93318530717957e+00,	 2.93505257755845e+00,	 2.93505257755845e+00,	 -1.53430244096040e+01,	
-4.340000,	 1.94318530717957e+00,	 2.93146079375325e+00,	 2.93146079375325e+00,	 -1.52175538777085e+01,	
-4.330000,	 1.95318530717957e+00,	 2.92777586464488e+00,	 2.92777586464488e+00,	 -1.53419463504663e+01,	
-4.320000,	 1.96318530717957e+00,	 2.92399815872319e+00,	 2.92399815872319e+00,	 -1.53413856189488e+01,	
-4.310000,	 1.97318530717957e+00,	 2.92012805375563e+00,	 2.92012805375563e+00,	 -1.50397804250717e+01,	
-4.300000,	 1.98318530717957e+00,	 2.91616593674946e+00,	 2.91616593674946e+00,	 -1.51183720072608e+01,	
-4.290000,	 1.99318530717957e+00,	 2.91211220391308e+00,	 2.91211220391309e+00,	 -1.50385866328434e+01,	
-4.280000,	 2.00318530717957e+00,	 2.90796726061641e+00,	 2.90796726061641e+00,	 -1.50379680411844e+01,	
-4.270000,	 2.01318530717957e+00,	 2.90373152135031e+00,	 2.90373152135031e+00,	 -1.50373349875508e+01,	
-4.260000,	 2.02318530717957e+00,	 2.89940540968518e+00,	 2.89940540968518e+00,	 -1.50366874733547e+01,	
-4.250000,	 2.03318530717957e+00,	 2.89498935822859e+00,	 2.89498935822859e+00,	 -1.50360255001107e+01,	
-4.240000,	 2.04318530717957e+00,	 2.89048380858199e+00,	 2.89048380858200e+00,	 -1.49684022798102e+01,	
-4.230000,	 2.05318530717957e+00,	 2.88588921129661e+00,	 2.88588921129661e+00,	 -1.49677113934489e+01,	
-4.220000,	 2.06318530717957e+00,	 2.88120602582833e+00,	 2.88120602582833e+00,	 -1.50339528428796e+01,	
-4.210000,	 2.07318530717957e+00,	 2.87643472049181e+00,	 2.87643472049181e+00,	 -1.49662862611867e+01,	
-4.200000,	 2.08318530717957e+00,	 2.87157577241359e+00,	 2.87157577241360e+00,	 -1.49655520193674e+01,	
-4.190000,	 2.09318530717957e+00,	 2.86662966748445e+00,	 2.86662966748445e+00,	 -1.49648033300316e+01,	
-4.180000,	 2.10318530717957e+00,	 2.86159690031075e+00,	 2.86159690031075e+00,	 -1.49640401955610e+01,	
-4.170000,	 2.11318530717957e+00,	 2.85647797416501e+00,	 2.85647797416501e+00,	 -1.49632626184845e+01,	
-4.160000,	 2.12318530717957e+00,	 2.85127340093558e+00,	 2.85127340093558e+00,	 -1.49624706014844e+01,	
-4.150000,	 2.13318530717957e+00,	 2.84598370107545e+00,	 2.84598370107545e+00,	 -1.49616641474034e+01,	
-4.140000,	 2.14318530717957e+00,	 2.84060940355020e+00,	 2.84060940355020e+00,	 -1.49608432592507e+01,	
-4.130000,	 2.15318530717957e+00,	 2.83515104578510e+00,	 2.83515104578510e+00,	 -1.49600079402095e+01,	
-4.120000,	 2.16318530717957e+00,	 2.82960917361138e+00,	 2.82960917361138e+00,	 -1.49591581936433e+01,	
-4.110000,	 2.17318530717957e+00,	 2.82398434121163e+00,	 2.82398434121163e+00,	 -1.49003020761261e+01,	
-4.100000,	 2.18318530717957e+00,	 2.81827711106442e+00,	 2.81827711106442e+00,	 -1.48994234853603e+01,	
-4.090000,	 2.19318530717957e+00,	 2.81248805388799e+00,	 2.81248805388799e+00,	 -1.48985304783180e+01,	
-4.080000,	 2.20318530717957e+00,	 2.80661774858325e+00,	 2.80661774858325e+00,	 -1.48976230591598e+01,	
-4.070000,	 2.21318530717957e+00,	 2.80066678217582e+00,	 2.80066678217583e+00,	 -1.48967012322652e+01,	
-4.060000,	 2.22318530717957e+00,	 2.79463574975740e+00,	 2.79463574975741e+00,	 -1.48957650022405e+01,	
-4.050000,	 2.23318530717957e+00,	 2.78852525442620e+00,	 2.78852525442620e+00,	 -1.48948143739274e+01,	
-4.040000,	 2.24318530717957e+00,	 2.78233590722666e+00,	 2.78233590722666e+00,	 -1.48938493524116e+01,	
-4.030000,	 2.25318530717957e+00,	 2.77606832708834e+00,	 2.77606832708834e+00,	 -1.48928699430315e+01,	
-4.020000,	 2.26318530717957e+00,	 2.76972314076403e+00,	 2.76972314076403e+00,	 -1.48918761513876e+01,	
-4.010000,	 2.27318530717957e+00,	 2.76330098276708e+00,	 2.76330098276708e+00,	 -1.48397154609040e+01,	
-4.000000,	 2.28318530717957e+00,	 2.75680249530793e+00,	 2.75680249530794e+00,	 -1.48386929226276e+01,	
-3.990000,	 2.29318530717957e+00,	 2.75022832822992e+00,	 2.75022832822993e+00,	 -1.47918985299929e+01,	
-3.980000,	 2.30318530717957e+00,	 2.74357913894428e+00,	 2.74357913894428e+00,	 -1.48366047614248e+01,	
-3.970000,	 2.31318530717957e+00,	 2.73685559236439e+00,	 2.73685559236439e+00,	 -1.48355391522946e+01,	
-3.960000,	 2.32318530717957e+00,	 2.73005836083931e+00,	 2.73005836083931e+00,	 -1.48344592005376e+01,	
-3.950000,	 2.33318530717957e+00,	 2.72318812408652e+00,	 2.72318812408652e+00,	 -1.48333649138597e+01,	
-3.940000,	 2.34318530717957e+00,	 2.71624556912398e+00,	 2.71624556912398e+00,	 -1.48834088227573e+01,	
-3.930000,	 2.35318530717957e+00,	 2.70923139020139e+00,	 2.70923139020140e+00,	 -1.47853758777301e+01,	
-3.920000,	 2.36318530717957e+00,	 2.70214628873081e+00,	 2.70214628873082e+00,	 -1.47842386360097e+01,	
-3.910000,	 2.37318530717957e+00,	 2.69499097321648e+00,	 2.69499097321648e+00,	 -1.47830870937332e+01,	
-3.900000,	 2.38318530717957e+00,	 2.68776615918398e+00,	 2.68776615918398e+00,	 -1.48276787509954e+01,	
-3.890000,	 2.39318530717957e+00,	 2.68047256910870e+00,	 2.68047256910871e+00,	 -1.48264986366106e+01,	
-3.880000,	 2.40318530717957e+00,	 2.67311093234357e+00,	 2.67311093234357e+00,	 -1.47795467609286e+01,	
-3.870000,	 2.41318530717957e+00,	 2.66568198504613e+00,	 2.66568198504613e+00,	 -1.47783381158472e+01,	
-3.860000,	 2.42318530717957e+00,	 2.65818647010491e+00,	 2.65818647010492e+00,	 -1.47771152220225e+01,	
-3.850000,	 2.43318530717957e+00,	 2.65062513706517e+00,	 2.65062513706518e+00,	 -1.47758780911244e+01,	
-3.840000,	 2.44318530717957e+00,	 2.64299874205392e+00,	 2.64299874205392e+00,	 -1.47746267352906e+01,	
-3.830000,	 2.45318530717957e+00,	 2.63530804770428e+00,	 2.63530804770429e+00,	 -1.47733611671398e+01,	
-3.820000,	 2.46318530717957e+00,	 2.62755382307930e+00,	 2.62755382307931e+00,	 -1.47720813997867e+01,	
-3.810000,	 2.47318530717957e+00,	 2.61973684359497e+00,	 2.61973684359497e+00,	 -1.47707874468566e+01,	
-3.800000,	 2.48318530717957e+00,	 2.61185789094273e+00,	 2.61185789094273e+00,	 -1.47694793225004e+01,	
-3.790000,	 2.49318530717957e+00,	 2.60391775301127e+00,	 2.60391775301127e+00,	 -1.47681570414099e+01,	
-3.780000,	 2.50318530717957e+00,	 2.59591722380777e+00,	 2.59591722380778e+00,	 -1.47254279336757e+01,	
-3.770000,	 2.51318530717957e+00,	 2.58785710337849e+00,	 2.58785710337849e+00,	 -1.47654700705940e+01,	
-3.760000,	 2.52318530717957e+00,	 2.57973819772875e+00,	 2.57973819772876e+00,	 -1.47641054131011e+01,	
-3.750000,	 2.53318530717957e+00,	 2.57156131874235e+00,	 2.57156131874236e+00,	 -1.46835454173247e+01,	
-3.740000,	 2.54318530717957e+00,	 2.56332728410038e+00,	 2.56332728410038e+00,	 -1.46821525930006e+01,	
-3.730000,	 2.55318530717957e+00,	 2.55503691719943e+00,	 2.55503691719944e+00,	 -1.46807457123625e+01,	
-3.720000,	 2.56318530717957e+00,	 2.54669104706929e+00,	 2.54669104706930e+00,	 -1.47171133552403e+01,	
-3.710000,	 2.57318530717957e+00,	 2.53829050829003e+00,	 2.53829050829003e+00,	 -1.47156784194726e+01,	
-3.700000,	 2.58318530717957e+00,	 2.52983614090850e+00,	 2.52983614090851e+00,	 -1.47556221714207e+01,	
-3.690000,	 2.59318530717957e+00,	 2.52132879035441e+00,	 2.52132879035442e+00,	 -1.47127665766387e+01,	
-3.680000,	 2.60318530717957e+00,	 2.51276930735573e+00,	 2.51276930735574e+00,	 -1.47112897123645e+01,	
-3.670000,	 2.61318530717957e+00,	 2.50415854785362e+00,	 2.50415854785363e+00,	 -1.46720103550687e+01,	
-3.660000,	 2.62318530717957e+00,	 2.49549737291685e+00,	 2.49549737291686e+00,	 -1.46705056498233e+01,	
-3.650000,	 2.63318530717957e+00,	 2.48678664865571e+00,	 2.48678664865571e+00,	 -1.46689870598280e+01,	
-3.640000,	 2.64318530717957e+00,	 2.47802724613535e+00,	 2.47802724613536e+00,	 -1.46674546099891e+01,	
-3.630000,	 2.65318530717957e+00,	 2.46922004128874e+00,	 2.46922004128874e+00,	 -1.46659083260521e+01,	
-3.620000,	 2.66318530717957e+00,	 2.46036591482901e+00,	 2.46036591482901e+00,	 -1.46643482346234e+01,	
-3.610000,	 2.67318530717957e+00,	 2.45146575216143e+00,	 2.45146575216144e+00,	 -1.46627743631934e+01,	
-3.600000,	 2.68318530717957e+00,	 2.44252044329486e+00,	 2.44252044329487e+00,	 -1.46989753010487e+01,	
-3.590000,	 2.69318530717957e+00,	 2.43353088275273e+00,	 2.43353088275273e+00,	 -1.46973739557386e+01,	
-3.580000,	 2.70318530717957e+00,	 2.42449796948359e+00,	 2.42449796948360e+00,	 -1.46579703575456e+01,	
-3.570000,	 2.71318530717957e+00,	 2.41542260677126e+00,	 2.41542260677126e+00,	 -1.46941302203998e+01,	
-3.560000,	 2.72318530717957e+00,	 2.40630570214443e+00,	 2.40630570214443e+00,	 -1.46924878938993e+01,	
-3.550000,	 2.73318530717957e+00,	 2.39714816728597e+00,	 2.39714816728597e+00,	 -1.46908319722299e+01,	
-3.540000,	 2.74318530717957e+00,	 2.38795091794174e+00,	 2.38795091794174e+00,	 -1.47305551749024e+01,	
-3.530000,	 2.75318530717957e+00,	 2.37871487382900e+00,	 2.37871487382901e+00,	 -1.44735996619324e+01,	
-3.520000,	 2.76318530717957e+00,	 2.36944095854448e+00,	 2.36944095854449e+00,	 -1.44967267489554e+01,	
-3.510000,	 2.77318530717957e+00,	 2.36013009947197e+00,	 2.36013009947198e+00,	 -1.44950168011013e+01,	
-3.500000,	 2.78318530717957e+00,	 2.35078322768963e+00,	 2.35078322768963e+00,	 -1.44932934409446e+01,	
-3.490000,	 2.79318530717957e+00,	 2.34140127787683e+00,	 2.34140127787684e+00,	 -1.44915567085300e+01,	
-3.480000,	 2.80318530717957e+00,	 2.33198518822074e+00,	 2.33198518822075e+00,	 -1.44898066451264e+01,	
-3.470000,	 2.81318530717957e+00,	 2.32253590032249e+00,	 2.32253590032249e+00,	 -1.44880432932576e+01,	
-3.460000,	 2.82318530717957e+00,	 2.31305435910298e+00,	 2.31305435910298e+00,	 -1.45125956354546e+01,	
-3.450000,	 2.83318530717957e+00,	 2.30354151270844e+00,	 2.30354151270844e+00,	 -1.44844769006755e+01,	
-3.440000,	 2.84318530717957e+00,	 2.29399831241557e+00,	 2.29399831241558e+00,	 -1.45090028902829e+01,	
-3.430000,	 2.85318530717957e+00,	 2.28442571253647e+00,	 2.28442571253648e+00,	 -1.45071868359637e+01,	
-3.420000,	 2.86318530717957e+00,	 2.27482467032313e+00,	 2.27482467032314e+00,	 -1.44790287869854e+01,	
-3.410000,	 2.87318530717957e+00,	 2.26519614587178e+00,	 2.26519614587179e+00,	 -1.44523630877825e+01,	
-3.400000,	 2.88318530717957e+00,	 2.25554110202684e+00,	 2.25554110202685e+00,	 -1.44753316030044e+01,	
-3.390000,	 2.89318530717957e+00,	 2.24586050428464e+00,	 2.24586050428465e+00,	 -1.44734636351890e+01,	
-3.380000,	 2.90318530717957e+00,	 2.23615532069690e+00,	 2.23615532069691e+00,	 -1.44715828233266e+01,	
-3.370000,	 2.91318530717957e+00,	 2.22642652177389e+00,	 2.22642652177390e+00,	 -1.44960181629932e+01,	
-3.360000,	 2.92318530717957e+00,	 2.21667508038739e+00,	 2.21667508038739e+00,	 -1.44677828965008e+01,	
-3.350000,	 2.93318530717957e+00,	 2.20690197167341e+00,	 2.20690197167341e+00,	 -1.44658639001585e+01,	
-3.340000,	 2.94318530717957e+00,	 2.19710817293468e+00,	 2.19710817293468e+00,	 -1.44639322970872e+01,	
-3.330000,	 2.95318530717957e+00,	 2.18729466354291e+00,	 2.18729466354292e+00,	 -1.44619881508701e+01,	
-3.320000,	 2.96318530717957e+00,	 2.17746242484087e+00,	 2.17746242484088e+00,	 -1.44863604655929e+01,	
-3.310000,	 2.97318530717957e+00,	 2.16761244004423e+00,	 2.16761244004423e+00,	 -1.44580624922716e+01,	
-3.300000,	 2.98318530717957e+00,	 2.15774569414326e+00,	 2.15774569414326e+00,	 -1.44312575323929e+01,	
-3.290000,	 2.99318530717957e+00,	 2.14786317380433e+00,	 2.14786317380433e+00,	 -1.44292638856316e+01,	
-3.280000,	 3.00318530717957e+00,	 2.13796586727124e+00,	 2.13796586727124e+00,	 -1.44520816248804e+01,	
